[00:55:35] [main/INFO]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 39.0.5, --fml.mcVersion, 1.18.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20211210.034407, nogui]
[00:55:59] [main/WARN]: Configuration file D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\config\ae2-common.toml is not correct. Correcting
[00:55:59] [main/WARN]: Incorrect key general was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key general.unsupportedDeveloperTools was corrected from null to its default, false. 
[00:55:59] [main/WARN]: Incorrect key general.matterCannonBlockDamage was corrected from null to its default, true. 
[00:55:59] [main/WARN]: Incorrect key general.tinyTntBlockDamage was corrected from null to its default, true. 
[00:55:59] [main/WARN]: Incorrect key general.serverOpsIgnoreSecurity was corrected from null to its default, true. 
[00:55:59] [main/WARN]: Incorrect key automation was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key automation.formationPlaneEntityLimit was corrected from null to its default, 128. 
[00:55:59] [main/WARN]: Incorrect key facades was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key facades.allowBlockEntities was corrected from null to its default, false. 
[00:55:59] [main/WARN]: Incorrect key craftingCPU was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key craftingCPU.craftingCalculationTimePerTick was corrected from null to its default, 5. 
[00:55:59] [main/WARN]: Incorrect key crafting was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key crafting.inWorldSingularity was corrected from null to its default, true. 
[00:55:59] [main/WARN]: Incorrect key crafting.inWorldFluix was corrected from null to its default, true. 
[00:55:59] [main/WARN]: Incorrect key crafting.inWorldCrystalGrowth was corrected from null to its default, true. 
[00:55:59] [main/WARN]: Incorrect key crafting.disassemblyCrafting was corrected from null to its default, true. 
[00:55:59] [main/WARN]: Incorrect key spatialio was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key spatialio.spatialPowerMultiplier was corrected from null to its default, 1250.0. 
[00:55:59] [main/WARN]: Incorrect key spatialio.spatialPowerExponent was corrected from null to its default, 1.35. 
[00:55:59] [main/WARN]: Incorrect key logging was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key logging.securityAuditLog was corrected from null to its default, false. 
[00:55:59] [main/WARN]: Incorrect key logging.blockUpdateLog was corrected from null to its default, false. 
[00:55:59] [main/WARN]: Incorrect key logging.packetLog was corrected from null to its default, false. 
[00:55:59] [main/WARN]: Incorrect key logging.craftingLog was corrected from null to its default, false. 
[00:55:59] [main/WARN]: Incorrect key logging.debugLog was corrected from null to its default, false. 
[00:55:59] [main/WARN]: Incorrect key logging.chunkLoggerTrace was corrected from null to its default, false. 
[00:55:59] [main/WARN]: Incorrect key battery was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key battery.chargerChargeRate was corrected from null to its default, 1.0. 
[00:55:59] [main/WARN]: Incorrect key battery.wirelessTerminal was corrected from null to its default, 1600000. 
[00:55:59] [main/WARN]: Incorrect key battery.chargedStaff was corrected from null to its default, 8000. 
[00:55:59] [main/WARN]: Incorrect key battery.entropyManipulator was corrected from null to its default, 200000. 
[00:55:59] [main/WARN]: Incorrect key battery.portableCell was corrected from null to its default, 20000. 
[00:55:59] [main/WARN]: Incorrect key battery.colorApplicator was corrected from null to its default, 20000. 
[00:55:59] [main/WARN]: Incorrect key battery.matterCannon was corrected from null to its default, 200000. 
[00:55:59] [main/WARN]: Incorrect key worldGen was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key worldGen.generateMeteorites was corrected from null to its default, true. 
[00:55:59] [main/WARN]: Incorrect key worldGen.meteoriteBiomeBlacklist was corrected from null to its default, []. 
[00:55:59] [main/WARN]: Incorrect key worldGen.spawnPressesInMeteorites was corrected from null to its default, true. 
[00:55:59] [main/WARN]: Incorrect key worldGen.generateQuartzOre was corrected from null to its default, true. 
[00:55:59] [main/WARN]: Incorrect key worldGen.quartzOresPerCluster was corrected from null to its default, 7. 
[00:55:59] [main/WARN]: Incorrect key worldGen.quartzOresClusterAmount was corrected from null to its default, 20. 
[00:55:59] [main/WARN]: Incorrect key worldGen.quartzOresBiomeBlacklist was corrected from null to its default, []. 
[00:55:59] [main/WARN]: Incorrect key wireless was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key wireless.wirelessBaseCost was corrected from null to its default, 8.0. 
[00:55:59] [main/WARN]: Incorrect key wireless.wirelessCostMultiplier was corrected from null to its default, 1.0. 
[00:55:59] [main/WARN]: Incorrect key wireless.wirelessBaseRange was corrected from null to its default, 16.0. 
[00:55:59] [main/WARN]: Incorrect key wireless.wirelessBoosterRangeMultiplier was corrected from null to its default, 1.0. 
[00:55:59] [main/WARN]: Incorrect key wireless.wirelessBoosterExp was corrected from null to its default, 1.5. 
[00:55:59] [main/WARN]: Incorrect key wireless.wirelessHighWirelessCount was corrected from null to its default, 64.0. 
[00:55:59] [main/WARN]: Incorrect key wireless.wirelessTerminalDrainMultiplier was corrected from null to its default, 1.0. 
[00:55:59] [main/WARN]: Incorrect key PowerRatios was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key PowerRatios.ForgeEnergy was corrected from null to its default, 0.5. 
[00:55:59] [main/WARN]: Incorrect key PowerRatios.UsageMultiplier was corrected from null to its default, 1.0. 
[00:55:59] [main/WARN]: Incorrect key Condenser was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key Condenser.MatterBalls was corrected from null to its default, 256. 
[00:55:59] [main/WARN]: Incorrect key Condenser.Singularity was corrected from null to its default, 256000. 
[00:55:59] [main/WARN]: Incorrect key tickRates was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key tickRates.InterfaceMin was corrected from null to its default, 5. 
[00:55:59] [main/WARN]: Incorrect key tickRates.InterfaceMax was corrected from null to its default, 120. 
[00:55:59] [main/WARN]: Incorrect key tickRates.ImportBusMin was corrected from null to its default, 5. 
[00:55:59] [main/WARN]: Incorrect key tickRates.ImportBusMax was corrected from null to its default, 40. 
[00:55:59] [main/WARN]: Incorrect key tickRates.ExportBusMin was corrected from null to its default, 5. 
[00:55:59] [main/WARN]: Incorrect key tickRates.ExportBusMax was corrected from null to its default, 60. 
[00:55:59] [main/WARN]: Incorrect key tickRates.AnnihilationPlaneMin was corrected from null to its default, 2. 
[00:55:59] [main/WARN]: Incorrect key tickRates.AnnihilationPlaneMax was corrected from null to its default, 120. 
[00:55:59] [main/WARN]: Incorrect key tickRates.METunnelMin was corrected from null to its default, 5. 
[00:55:59] [main/WARN]: Incorrect key tickRates.METunnelMax was corrected from null to its default, 20. 
[00:55:59] [main/WARN]: Incorrect key tickRates.InscriberMin was corrected from null to its default, 1. 
[00:55:59] [main/WARN]: Incorrect key tickRates.InscriberMax was corrected from null to its default, 1. 
[00:55:59] [main/WARN]: Incorrect key tickRates.ChargerMin was corrected from null to its default, 10. 
[00:55:59] [main/WARN]: Incorrect key tickRates.ChargerMax was corrected from null to its default, 10. 
[00:55:59] [main/WARN]: Incorrect key tickRates.IOPortMin was corrected from null to its default, 1. 
[00:55:59] [main/WARN]: Incorrect key tickRates.IOPortMax was corrected from null to its default, 5. 
[00:55:59] [main/WARN]: Incorrect key tickRates.VibrationChamberMin was corrected from null to its default, 10. 
[00:55:59] [main/WARN]: Incorrect key tickRates.VibrationChamberMax was corrected from null to its default, 40. 
[00:55:59] [main/WARN]: Incorrect key tickRates.StorageBusMin was corrected from null to its default, 5. 
[00:55:59] [main/WARN]: Incorrect key tickRates.StorageBusMax was corrected from null to its default, 60. 
[00:55:59] [main/WARN]: Incorrect key tickRates.ItemTunnelMin was corrected from null to its default, 5. 
[00:55:59] [main/WARN]: Incorrect key tickRates.ItemTunnelMax was corrected from null to its default, 60. 
[00:55:59] [main/WARN]: Incorrect key tickRates.LightTunnelMin was corrected from null to its default, 5. 
[00:55:59] [main/WARN]: Incorrect key tickRates.LightTunnelMax was corrected from null to its default, 60. 
[00:55:59] [main/WARN]: Incorrect key inWorldCrystalGrowth was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key inWorldCrystalGrowth.improvedFluidTag was corrected from null to its default, . 
[00:55:59] [main/WARN]: Incorrect key inWorldCrystalGrowth.improvedFluidMultiplier was corrected from null to its default, 2.0. 
[00:55:59] [main/WARN]: Configuration file D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\config\waystones-common.toml is not correct. Correcting
[00:55:59] [main/WARN]: Incorrect key xpCost was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key xpCost.inverseXpCost was corrected from null to its default, false. 
[00:55:59] [main/WARN]: Incorrect key xpCost.blocksPerXpLevel was corrected from null to its default, 1000. 
[00:55:59] [main/WARN]: Incorrect key xpCost.minimumBaseXpCost was corrected from null to its default, 0.0. 
[00:55:59] [main/WARN]: Incorrect key xpCost.maximumBaseXpCost was corrected from null to its default, 3.0. 
[00:55:59] [main/WARN]: Incorrect key xpCost.xpCostPerLeashed was corrected from null to its default, 1. 
[00:55:59] [main/WARN]: Incorrect key xpCost.dimensionalWarpXpCost was corrected from null to its default, 3. 
[00:55:59] [main/WARN]: Incorrect key xpCost.globalWaystoneXpCostMultiplier was corrected from null to its default, 1.0. 
[00:55:59] [main/WARN]: Incorrect key xpCost.warpStoneXpCostMultiplier was corrected from null to its default, 0.0. 
[00:55:59] [main/WARN]: Incorrect key xpCost.waystoneXpCostMultiplier was corrected from null to its default, 1.0. 
[00:55:59] [main/WARN]: Incorrect key xpCost.sharestoneXpCostMultiplier was corrected from null to its default, 1.0. 
[00:55:59] [main/WARN]: Incorrect key xpCost.portstoneXpCostMultiplier was corrected from null to its default, 0.0. 
[00:55:59] [main/WARN]: Incorrect key xpCost.warpPlateXpCostMultiplier was corrected from null to its default, 0.0. 
[00:55:59] [main/WARN]: Incorrect key xpCost.inventoryButtonXpCostMultiplier was corrected from null to its default, 0.0. 
[00:55:59] [main/WARN]: Incorrect key restrictions was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key restrictions.restrictToCreative was corrected from null to its default, false. 
[00:55:59] [main/WARN]: Incorrect key restrictions.restrictRenameToOwner was corrected from null to its default, false. 
[00:55:59] [main/WARN]: Incorrect key restrictions.generatedWaystonesUnbreakable was corrected from null to its default, false. 
[00:55:59] [main/WARN]: Incorrect key restrictions.transportLeashed was corrected from null to its default, true. 
[00:55:59] [main/WARN]: Incorrect key restrictions.transportLeashedDimensional was corrected from null to its default, true. 
[00:55:59] [main/WARN]: Incorrect key restrictions.leashedDenyList was corrected from null to its default, [minecraft:wither]. 
[00:55:59] [main/WARN]: Incorrect key restrictions.dimensionalWarp was corrected from null to its default, ALLOW. 
[00:55:59] [main/WARN]: Incorrect key restrictions.dimensionalWarpAllowList was corrected from null to its default, []. 
[00:55:59] [main/WARN]: Incorrect key restrictions.dimensionalWarpDenyList was corrected from null to its default, []. 
[00:55:59] [main/WARN]: Incorrect key restrictions.allowWaystoneToWaystoneTeleport was corrected from null to its default, true. 
[00:55:59] [main/WARN]: Incorrect key restrictions.globalWaystoneSetupRequiresCreativeMode was corrected from null to its default, true. 
[00:55:59] [main/WARN]: Incorrect key cooldowns was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key cooldowns.globalWaystoneCooldownMultiplier was corrected from null to its default, 1.0. 
[00:55:59] [main/WARN]: Incorrect key cooldowns.warpStoneCooldown was corrected from null to its default, 300. 
[00:55:59] [main/WARN]: Incorrect key cooldowns.warpStoneUseTime was corrected from null to its default, 32. 
[00:55:59] [main/WARN]: Incorrect key cooldowns.warpPlateUseTime was corrected from null to its default, 20. 
[00:55:59] [main/WARN]: Incorrect key cooldowns.scrollUseTime was corrected from null to its default, 32. 
[00:55:59] [main/WARN]: Incorrect key cooldowns.inventoryButtonCooldown was corrected from null to its default, 300. 
[00:55:59] [main/WARN]: Incorrect key inventoryButton was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key inventoryButton.inventoryButton was corrected from null to its default, . 
[00:55:59] [main/WARN]: Incorrect key inventoryButton.warpButtonX was corrected from null to its default, 58. 
[00:55:59] [main/WARN]: Incorrect key inventoryButton.warpButtonY was corrected from null to its default, 60. 
[00:55:59] [main/WARN]: Incorrect key inventoryButton.creativeWarpButtonX was corrected from null to its default, 88. 
[00:55:59] [main/WARN]: Incorrect key inventoryButton.creativeWarpButtonY was corrected from null to its default, 33. 
[00:55:59] [main/WARN]: Incorrect key worldGen was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:59] [main/WARN]: Incorrect key worldGen.worldGenStyle was corrected from null to its default, BIOME. 
[00:55:59] [main/WARN]: Incorrect key worldGen.frequency was corrected from null to its default, 25. 
[00:55:59] [main/WARN]: Incorrect key worldGen.dimensionAllowList was corrected from null to its default, [minecraft:overworld, minecraft:the_nether, minecraft:the_end]. 
